encoder,query_domain,query_identifier,query_class,top1_identifier,top1_class,top1_similarity,fruit_consistency_at_1,fruit_consistency_at_5,fruit_consistency_at_10,freshness_consistency_at_1,freshness_consistency_at_5,freshness_consistency_at_10,six_class_consistency_at_1,six_class_consistency_at_5,six_class_consistency_at_10,top10_identifiers,top10_classes,top10_similarities
siglip2,fruitvision,Banana/Rotten/msg5170347760-71317.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9291173219680786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92911732|0.91921598|0.91828823|0.91460943|0.91251409|0.90907562|0.90357697|0.90059817|0.89954597|0.89727348
siglip2,fruitvision,Banana/Rotten/msg5170347760-71318.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9092633724212646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.05.12 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.90926337|0.89983857|0.89669979|0.89612514|0.89564967|0.89311653|0.88770080|0.88317674|0.88263792|0.88099796
siglip2,fruitvision,Banana/Rotten/msg5170347760-71319.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9192222952842712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.43 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.91922230|0.91248840|0.90854466|0.90643281|0.90105057|0.89906698|0.89314431|0.89148378|0.89103472|0.88939977
siglip2,fruitvision,Banana/Rotten/msg5170347760-71320.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9391605854034424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93916059|0.92280149|0.92138374|0.92026132|0.92017502|0.91469908|0.91037244|0.90548480|0.90539074|0.90369439
siglip2,fruitvision,Banana/Rotten/msg5170347760-71321.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9352676868438721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93526769|0.92868710|0.92797565|0.92313570|0.91870308|0.91789353|0.91323650|0.91195768|0.91152430|0.90635747
siglip2,fruitvision,Banana/Rotten/msg5170347760-71322.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9346047639846802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93460476|0.92172194|0.92168462|0.91848946|0.91648161|0.91028923|0.90860128|0.90124637|0.90107572|0.90001529
siglip2,fruitvision,Banana/Rotten/msg5170347760-71323.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9296011924743652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.22.32 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92960119|0.91870785|0.91752189|0.91493922|0.91488552|0.90458179|0.90213472|0.90092677|0.89643413|0.89574546
siglip2,fruitvision,Banana/Rotten/msg5170347760-71324.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9337834715843201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.21 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93378347|0.91812104|0.91779941|0.91772497|0.91212225|0.90539843|0.90310168|0.89935392|0.89830661|0.89539814
siglip2,fruitvision,Banana/Rotten/msg5170347760-71325.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9311246871948242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93112469|0.92454702|0.92378575|0.91677791|0.91470754|0.90786898|0.90719986|0.90668917|0.90620637|0.90245008
siglip2,fruitvision,Banana/Rotten/msg5170347760-71326.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.923486590385437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92348659|0.91993791|0.91916972|0.91658783|0.91192818|0.90822631|0.90658927|0.90475410|0.90215731|0.89949930
siglip2,fruitvision,Banana/Rotten/msg5170347760-71327.jpg,rotten_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png,rotten_banana,0.9215359091758728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.52 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92153591|0.91948783|0.91556168|0.91379547|0.91341317|0.90675688|0.90034121|0.90024275|0.89774793|0.89575231
siglip2,fruitvision,Banana/Rotten/msg5170347760-71328.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png,rotten_banana,0.9253600835800171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92536008|0.91087365|0.90413791|0.90406746|0.90374351|0.90237480|0.89693332|0.89623415|0.89463949|0.89381194
siglip2,fruitvision,Banana/Rotten/msg5170347760-71329.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.8849435448646545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.12.45 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.88494354|0.87332660|0.86912113|0.86684912|0.86604476|0.86375642|0.86358732|0.86004978|0.85360694|0.85131562
siglip2,fruitvision,Banana/Rotten/msg5170347760-71330.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.9176642298698425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.12.45 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.91766423|0.89902180|0.89736366|0.89638960|0.89320356|0.89108777|0.88730741|0.88608545|0.88466191|0.88338715
siglip2,fruitvision,Banana/Rotten/msg5170347760-71331.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.9069351553916931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.52.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.90693516|0.88886088|0.88671243|0.88548350|0.88326025|0.87493396|0.87391341|0.87094665|0.86648911|0.85995120
siglip2,fruitvision,Banana/Rotten/msg5170347760-71332.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.9085259437561035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.52 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.90852594|0.88959491|0.88298899|0.88218868|0.88083446|0.87316614|0.87224370|0.86834228|0.86709237|0.86002147
siglip2,fruitvision,Banana/Rotten/msg5170347760-71333.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.8958655595779419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.89586556|0.87130278|0.86293912|0.86103404|0.86065739|0.85354918|0.85181981|0.84830034|0.84778953|0.84686053
siglip2,fruitvision,Banana/Rotten/msg5170347760-71334.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.8999831676483154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 9.03.46 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.89998317|0.88305378|0.86437589|0.86425078|0.85897088|0.85425335|0.85236728|0.85157812|0.85032159|0.84873861
siglip2,fruitvision,Banana/Rotten/msg5170347760-71335.jpg,rotten_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.9297423362731934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92974234|0.91735512|0.91509050|0.90780890|0.90554333|0.90156919|0.89864415|0.89666843|0.89413738|0.88994408
